1.092317372802457387e-01,3.635742403896037589e-02
1.190543368588200673e-01,5.409108140017001437e-02
1.301716363611473137e-01,4.293560473107631975e-02
1.280186094586393541e-01,1.331233008297487072e-02
1.052210825756377949e-01,1.489548151751845725e-02
1.211978266991483866e-01,7.968909714588400320e-03
6.644303928765528389e-02,5.509555825246758480e-04
1.024067989152670499e-01,3.126307331198974887e-02
8.015313881301583399e-02,2.326165968193663613e-02
1.028258521799809977e-01,5.110224950629471685e-02
1.054771631349567251e-01,2.099679552649684824e-02
1.175745570279620733e-01,2.874294694294553254e-02
9.007500704999807373e-02,-3.831328941326394736e-05
9.784315514889425913e-02,3.465114400090592989e-02
7.650652489507325793e-02,9.117102011332979886e-03
5.206830947304497831e-02,4.563005504041377225e-02
8.517841277425165780e-02,6.544113746565186074e-02
1.053909537466757307e-01,5.544883069538401876e-02
1.312599275295751045e-01,3.031134911037583132e-02
8.712135354114611263e-02,2.184231351091528092e-02
1.195168382853437905e-01,4.960750200152636707e-02
9.560612399698782682e-02,3.656451233150788405e-02
1.096084197693358020e-01,1.575078496495648656e-02
6.212723579001296764e-02,4.225112826666537619e-02
9.220263369495426686e-02,3.907518866270964786e-02
8.565397468220646571e-02,4.482802767444136333e-02
8.736457350084850249e-02,3.822255228517389136e-02
1.698217677748127541e-01,-8.411116102389304405e-02
1.140935540639925472e-01,6.452974231833565576e-03
1.572962694375025783e-01,1.017403881118372332e-03
1.148270315943267228e-01,-3.743290193016720613e-01
-2.829816543211721158e-01,-9.851824440155861062e-02
1.886170260726233172e-01,2.221692414762767645e-02
2.043083597241341920e-01,-1.884337910488710979e-02
2.334097397928259487e-01,-3.493468236743259986e-02
1.980161590286223794e-01,-3.969231181277587533e-02
2.136443768035238000e-01,-2.188895610013448165e-02
2.345828914379751717e-01,-3.596835615291058691e-02
1.590199661069398029e-01,1.563760827442237794e-02
1.478393280204095550e-01,3.607226484582115589e-03
1.435997645139329149e-01,-1.082823786370114977e-02
1.142434735135672424e-01,1.379390978559976583e-02
1.378792620686335457e-01,1.956115447329902311e-03
1.378717621115194136e-01,1.711837733188605395e-02
1.543078662149010016e-01,-3.108291995883864095e-02
1.658441069664169376e-01,-1.119668025881215973e-02
1.589786854050823928e-01,-2.569487653395081256e-02
1.225946539001968316e-01,-3.377299526502954355e-03
1.349591267031344521e-01,1.746971975736643160e-02
1.435880752795594406e-01,5.472541794838197034e-03
1.696929519776400053e-01,-1.165751779349343681e-02
9.674045120463103942e-02,-1.444957793566265317e-02
2.263484292237423756e-01,-6.480396737285465392e-02
2.132455331470884952e-01,-3.783374614942812408e-02
2.607677154414637100e-01,-3.210815916060089786e-02
2.357157217408976657e-01,-3.498505426064826840e-02
2.756214244710415429e-01,-5.646893990356884052e-02
2.139121087892317807e-01,-7.565266402324832828e-02
2.203413301704858496e-01,-5.618295469710003764e-02
2.147698340421358154e-01,-2.335361797373045056e-02
2.184342664291841485e-01,-6.650760726211073226e-02
2.416865549072283736e-01,-1.064661456476222699e-02
2.123226012346857428e-01,-8.802495465415562104e-02
2.224936510860144601e-01,-1.655335478971831087e-02
1.118098174539220585e-01,-2.321812023415070481e-01
1.994654297112413710e-01,-3.622758514658903223e-02
1.431063749244380290e+00,-1.888614836947539510e+00
-1.673776634533751695e+00,-8.855321059499416947e-01
2.673633284011005529e-01,-3.383943520469861153e-03
-8.729694997355522679e-01,2.912629931719766183e-02
1.910506396481340241e+00,2.621701706617822314e+00
1.077538906323842305e+00,-8.297225705834668785e-01
4.033237759733644956e-01,-1.188394801913714716e-01
2.092065155254202724e-01,-5.694807156481482280e-02
2.331612432636690213e-01,-2.025926158428817403e-02
2.278219741005461929e-01,-3.137330995335659012e-02
2.399026464256972246e-01,-2.486450025289607679e-02
2.766564246110503333e-01,-4.009563085102384877e-02
-5.779639619870628131e+00,2.140394452764096123e+00
4.751897824184366570e+00,8.819186550820667492e+00
6.277116962422888413e+00,-7.193710077859241103e+00
-9.451995106289922788e+00,-2.592586965245639696e+00
3.892443103298200313e+00,1.003303560849587761e+01
4.826329330224158554e+00,-9.771055476686763441e+00
-9.333846469313677119e+00,3.880568801039520066e-01
1.313498691260797324e+00,8.225010559513700414e+00
-7.043497100187285476e+00,-2.106751115519910122e+00
-1.683012775239054681e+00,9.533012304654352675e+00
9.931688602745886385e+00,-2.003322081096322371e+00
-7.091636870200040299e+00,-6.777586834001934513e+00
1.385850630016139506e+00,1.003585713668938872e+01
5.101493214600103521e+00,-9.258913553429572119e+00
-1.031756978881483455e+01,2.917267835494808281e+00
7.265588911476776879e+00,7.124091294905829486e+00
2.489536459282309711e+00,-8.912046344640939921e+00
-8.675004767564848507e+00,7.590462309828445164e-01
3.626451227170233160e-01,7.706345317717287813e+00
5.839522149239479987e+00,2.260840031646786485e+00
-1.991415415358326557e+00,1.016196375038673771e+01
8.880937637284240793e+00,-5.077406641592975056e+00
-9.758136629657508720e+00,-8.664242309822638433e-01
8.594589142063005838e+00,6.070274551733170654e+00
-2.456051070164146477e+00,-1.049473981790541544e+01
-7.352863141440939110e+00,7.383960265618240371e+00
9.817410654522911173e+00,5.053577557361109918e+00
1.633046838967134040e-01,-1.068343111294821490e+01
-8.374428430102238252e+00,5.308896839829398751e+00
9.013325521551129427e+00,3.755934391990029653e+00
-2.270801169072563130e+00,-9.544638087965251927e+00
-7.677957835088022875e+00,4.365020453296872383e+00
3.620744568179673273e+00,7.386121790231432449e+00
-8.596589825420741349e+00,6.534271146937384422e+00
1.016955369000457665e+01,1.638632142407138614e+00
-5.479912838065890135e+00,-8.099741385095990509e+00
-2.277887418585042401e+00,9.668070037835340358e+00
1.023510001168278549e+01,-2.209112001938794645e+00
-5.314277558176167204e+00,-8.452662913045710269e+00
-6.180178150473031984e+00,6.366577451987518899e+00
5.615393603177080806e+00,5.227484029230471840e+00
5.282001402424880254e+00,-5.241574431200967332e+00
-4.079334940882716865e+00,-5.028037490690896227e+00
-5.798401662133902512e+00,2.189203640952438246e+00
7.095641733127711938e-03,6.974640210798275675e+00
7.809138465239448657e+00,1.368586590507233414e+00
2.348369544953101240e+00,-6.736464062978587464e+00
5.711957259816881738e+00,4.284659266443845205e+00
1.031010975191334467e+01,4.847204109150144546e+00
7.531855344526012352e+00,1.912611052725334604e+00
4.719250558929664052e+00,3.937415460360578656e+00
7.478965553977795722e+00,9.775429245249862120e+00
1.181243763011796233e+01,2.878559540058181820e+00
6.623816930754424348e+00,2.288961610273014813e+00
7.784447932795518277e+00,6.520504680536946651e+00
1.343869291039178293e+01,-1.392476371986790529e+00
-1.104558835552631280e+01,-1.385915963643619087e+01
-1.507513193654003381e+01,5.086377132144565216e+00
8.029207363110881346e+00,1.170186530486627596e+01
-1.765311814652356315e+00,-1.490277483024151728e+01
-1.629549891262218608e+01,7.404376239606030197e+00
1.037401192813278250e+01,6.041136321955824506e+00
-9.700485658386394761e+00,-1.328635965505660188e+01
-1.780759501354182373e+00,1.682338463256046168e+01
-1.587865636539836878e+01,-4.410947567604096342e+00
7.014890653425178257e+00,1.343921989603532730e+01
5.786043247086639418e+00,-1.136149808092268465e+01
-1.266557284755085178e+01,3.037421888515564383e+00
8.944084223154842306e+00,1.337346597144296645e+01
9.443845308136634031e+00,7.122078367813791111e-01
1.426172753003239890e+01,-2.763816330493591433e+00
2.163320731225239602e+00,-1.577237033054154658e+01
1.872261076340190122e+00,5.602416791569491572e+00
4.171212145551827177e+00,6.980976178213396999e+00
3.202134677140298091e+00,2.965718051676725420e+00
-2.683011516300995325e+00,3.636908913152864464e+00
-1.803806156498365842e+00,7.559620031318140754e+00
8.350131670426852448e-01,6.402932932362197516e-01
-4.868077409737581185e+00,-4.157399329313739678e+00
-6.309378690736753725e+00,-2.222516439262839150e+00
6.476205711761582329e+00,-6.293792928330172565e+00
2.945120794697323685e+00,-8.204748494795143898e+00
1.432694065141526307e+00,-5.716649107376125194e+00
3.231737053220244071e+00,-4.400364536840187135e+00
3.003287048000651271e+00,-3.153530664541229545e+00
1.571381669460398367e+00,1.914302648564141229e+00
6.158647925068668982e+00,4.048920682041106112e+00
4.542522746979149595e+00,2.550465945686494429e+00
1.298974398314235001e+00,3.726850104735628832e+00
1.754522778605093869e+00,-5.753724885318055371e+00
1.131729541917874782e+00,-7.480167161717071522e+00
8.341347747414538105e-01,-2.826119162698599752e+00
4.953786828455783109e+00,-6.391878909257946439e-01
3.389533425933908717e+00,4.682407452228840583e-01
6.935880218000037845e-01,1.051147684658075843e+00
-4.108187243138742062e+00,4.027715803081992618e-01
-6.264534719423025422e+00,2.068552864990642615e+00
-2.745461831595331859e+00,-4.181279337233180238e-01
1.175655559704635866e-01,7.844226511200992624e-02
5.789860421403764112e-02,6.194272635374966501e-02
1.009001549553636828e-01,5.457691737125935222e-02
8.545232148550356566e-02,3.193973620501459193e-02
5.150300121303881540e-02,5.946869082541304113e-02
7.109814151095303347e-02,7.899697631088724303e-02
8.284517460615795081e-02,7.294135710609889189e-02
9.085594730165945376e-02,5.503528764776109000e-02
9.815306878091130394e-02,5.266693785643613429e-02
9.699160066891547582e-02,2.271628032909068021e-02
9.446426849791593472e-02,1.873360275876199618e-02
4.090399888935321304e-02,4.567467729854519237e-02
9.342667338929036558e-02,8.180729050882586117e-02
1.099425254834840160e-01,1.982667216616382233e-02
1.368319073548411591e-01,1.234880681631123252e-02
8.324409984201587565e-02,6.628890814118379438e-02
6.896760335040780232e-02,2.046067725659019010e-02
1.100454080760865788e-01,5.744333637133708370e-02
7.053562084562611800e-02,8.470455989478585870e-03
9.508981008645661648e-02,7.109038258241563712e-02
9.714922574776427289e-02,1.875543297129293394e-02
7.827528309938487638e-02,4.343155834800933174e-02
7.339729804246937495e-02,7.135653768249705653e-02
1.278901786011430175e-01,5.174061955999045836e-02
7.098499980766814765e-02,3.025939017351909552e-02
8.624375147325497037e-02,5.305517454444514530e-02
1.672440778266804651e-01,-1.886119087244724629e-02
1.417408707976705595e-01,-4.643772183327508213e-02
1.546361410680797688e-01,-1.946990320896757262e-02
1.439531286973833313e-01,-2.367508082569876656e-03
2.050148196800458955e-01,2.189595151661620498e-02
2.030080375966092088e-01,-4.864741117295588030e-02
1.755698780438682827e-01,-4.720542222250202063e-02
1.886409013623780162e-01,-1.072360138902520889e-02
1.939137240173441357e-01,-6.154064244746330209e-02
1.566822573499593863e-01,-5.837155694580786237e-03
1.873152580303700521e-01,-1.410286124104044581e-02
2.294132865712749103e-01,-1.384522901787063054e-01
1.898692708335634471e-01,-4.125442435730554414e-02
2.502332468769877249e-01,-5.326325837173952193e-02
2.098046459718186374e-01,-6.053079036073222979e-02
2.378847916847629529e-01,-4.890774049655075700e-02
2.136542737916197754e-01,-4.647544424557892295e-02
2.475481019209653244e-01,-3.761535328887374158e-02
2.330424768085685994e-01,-4.449764471868399018e-02
2.631553149120628432e-01,-2.355136519297896386e-02
2.322718144065151757e-01,-5.808385402688794052e-02
2.291191914658129436e-01,-1.797536836608168084e-02
2.568695638183907115e-01,-3.788315453392832044e-02
1.686046243739081907e-01,-3.644963744123073945e-02
1.500447077271168383e-01,1.516509619380672011e-02
1.573417987380121008e-01,-1.659764372142100500e-02
1.425641386639918406e-01,4.200545477729263240e-03
1.379668093547352925e-01,-9.114604002094186044e-03
1.381228407211843590e-01,6.197719046694476382e-03
1.166956365829076858e-01,5.451297523948372449e-03
1.438912422684854309e-01,8.242016875797075065e-03
1.172864267034229718e-01,9.262104234696408311e-03
1.170528198889026067e-01,1.580820489582008539e-03
1.423962677671317401e-01,1.874976262831763718e-02
1.358003119638843681e-01,2.983002137194724207e-02
-9.027219463550049117e-01,-2.662566736314800897e-01
1.145337289781428458e-01,1.574725179794424224e-01
2.193383406924743206e-01,-4.078408640125048834e-02
1.800530107962957649e-01,-1.794282709792473923e-02
2.388755073240602655e-01,-6.770340652306716363e-04
2.000239233868793265e-01,-4.170069688296220572e-02
2.400225920692877490e-01,-2.431047532386786114e-02
1.897262149524780173e-01,-3.595980821298562502e-02
2.372383385604552031e-01,-1.552344298162490303e-02
2.068133072260683047e-01,-6.064614053043114461e-02
1.512120457413473618e-01,-2.161164582143662583e-02
1.993314701410191958e+00,-3.537758355051709547e+00
-5.266130363784854440e-01,-5.679117103284498036e+00
-5.223657099703774342e+00,-3.603903220316023059e+00
-6.636123644226465501e+00,2.742062111395131119e+00
-1.889001534237974234e+00,6.436865111766517877e+00
4.592357792467472777e+00,5.499299041651699582e+00
7.360220470518551217e+00,-5.689917978539067445e-01
4.124616234139239168e+00,-5.213691181915915962e+00
-5.437870761481283566e+00,-5.753746366622650044e+00
-7.192239914735549355e+00,5.375203787167242453e+00
4.161002864623203124e+00,8.010560211950558340e+00
7.809329478052426943e+00,-2.918972835258802689e+00
-2.565517966437999009e-01,-7.730021580296266848e+00
-7.790792226969563750e+00,-2.305811537960554602e+00
-5.232010504043907773e+00,6.104436766679937953e+00
4.222038243294702120e+00,6.856130592532218238e+00
7.549559053574480316e+00,-3.022220060114055862e+00
-9.442527601842676255e-01,-7.214897712458988366e+00
-7.330808276395446299e+00,-9.496706412836245503e-01
-2.686071339621769916e+00,7.072023763777025351e+00
6.396292936005060881e+00,3.839930482125283095e+00
4.247164734340969972e+00,-5.021955006066166405e+00
-8.463990884409661186e-02,-6.039574671530733241e+00
-6.129571983811566760e+00,-3.903961650809044670e+00
-7.064665141152964623e+00,4.273671666529359037e+00
1.872448267235231389e+00,8.020036153920242938e+00
9.514536954476207953e+00,-2.550677722886497412e-01
1.544514787074628748e+00,-9.154587867113249899e+00
-6.523917703892013087e+00,-4.275372702760753540e+00
-7.063431761654645591e+00,3.650874010207798559e+00
-1.615665309557215323e+00,6.405194369323160331e+00
5.010139472502671332e+00,5.576518522102669628e+00
7.128546123813200630e+00,-2.095123974186835270e+00
2.874377920459666225e+00,-4.931332025937892993e+00
-3.919458342121133754e+00,6.405260358056223069e+00
2.470406466244812638e+00,7.158583655350705399e+00
7.255484620076783742e+00,2.110664448092851586e+00
6.281872107425679808e+00,-4.197142832637664966e+00
3.826792870021644699e-01,-6.983604621542364832e+00
-6.457180670691004210e+00,-4.032179680611831962e+00
-6.456678601430899889e+00,4.683850175524947979e+00
3.128199755825788575e+00,7.665882578563955718e+00
8.733695658318641364e+00,-1.312820882099558606e+00
1.187546020196177832e+00,-8.989794641030828259e+00
-7.582816361426135465e+00,-2.279119146235435434e+00
-4.447631574017025358e+00,5.987346199692813009e+00
2.202630744630098114e+00,5.260732679615489182e+00
5.622648991054202128e+00,2.637286386799361892e+00
-2.727443135338929459e+00,1.408521918035809506e+01
1.185564565449867125e+01,8.123968559030975811e+00
5.323788372496030874e+00,2.212533830396225643e+00
-5.598217489657830725e+00,-1.324271986910718724e+01
-7.825009733543452306e+00,-3.363628341143261036e-01
-7.883977902238120450e+00,1.148507236691723854e+01
1.707807419305915175e+01,1.997209113012438975e+00
6.415926604124137178e+00,-6.341110936891926286e+00
1.951865823777399367e+00,-9.555987492463394517e+00
