136.2430601739295,1.9459579678272068e-07,34.0,9.481389533109766e-08
136.1711113628945,-5.298598396295278e-06,28.0,2.578304799215108e-07
136.2677774029599,2.3257048431064166e-05,25.0,6.172367933376462e-07
136.43149584606715,-3.511092626823283e-07,26.0,4.455261466898981e-07
136.3369183618895,-1.270653716152724e-05,25.0,2.0736504258602967e-07
136.20667442649068,-9.39502415167516e-06,26.0,4.0653238235324915e-07
136.35575560752244,1.992088362159805e-05,27.0,4.704609688949933e-07
136.49187672060913,-1.2102440866481663e-05,26.0,7.295848018106206e-07
136.4844431097281,5.741843757812178e-07,28.0,5.434290135713125e-07
136.51997674926267,-5.149611372241919e-07,25.0,3.10693166968549e-07
136.403409953738,-1.1527260647324277e-05,26.0,1.2795874094223632e-07
136.4515449477916,5.3108839462290236e-06,24.0,4.0794971949552585e-07
136.55900242767422,-1.0558374814515982e-05,23.0,4.068591817643117e-07
136.4695070907423,-9.108918547318463e-06,26.0,1.2712124803572525e-07
138.18339944356376,1.8897652064563862e-05,29.0,3.937972003216476e-07
138.2886555547445,-2.0778257167260973e-06,30.0,2.6986057766768525e-07
138.27130933553337,3.4251488379140833e-06,29.0,1.8377940921114397e-07
138.33753157157105,5.385019274609883e-06,31.0,1.241000000157953e-07
138.3469254800998,3.973163272423143e-06,30.0,4.198569263605474e-07
138.2208191465915,-5.969944748802765e-06,26.0,2.8105164043392795e-07
138.15165498287624,1.0031054195525476e-06,26.0,2.936621019004084e-07
138.1590728651917,-2.821568858628817e-06,26.0,5.389100197121469e-07
138.21184447779171,3.607348521695821e-06,26.0,5.610175834878202e-07
138.37969738422265,2.3461358601015107e-07,30.0,4.292278456835597e-07
138.40727036998126,-8.141715960482504e-06,30.0,3.2157423868015655e-08
138.32904853290958,5.458457407544367e-06,27.0,1.8083761505041318e-07
138.24682833504863,-5.558164213198094e-06,29.0,5.8079203939557673e-08
131.85152154060842,2.451743676504019e-05,25.0,2.039172977776982e-06
132.00258434721988,-1.2087959597599959e-05,27.0,6.454929197690684e-07
131.9094648708999,3.2495022730480794e-06,27.0,3.35796985210187e-07
131.29529701133302,-0.0001439715753400925,25.0,0.00029816304252855896
129.98979264758026,-0.0001849518699570335,23.0,0.0002881600267696196
128.66060579495309,-0.00012284775915887374,24.0,1.0744402446081195e-05
127.9496295339678,-8.544393969544305e-06,26.0,7.082151004744178e-08
127.81212409777763,-8.244317079507782e-06,30.0,3.293315856954062e-07
127.67111986165227,1.454021686412681e-06,31.0,7.098152711245157e-07
127.66532129936968,8.518509921545732e-06,29.0,5.309111834394591e-07
127.72196775002513,3.0183015281041944e-06,27.0,2.076821349263888e-07
132.68333268944258,-1.2344104815912755e-05,27.0,4.3080529854731735e-07
132.37520003498273,-3.628170361884388e-06,25.0,5.09541222157066e-07
132.44174596426106,1.2127185841142426e-05,27.0,3.6630963476164737e-07
132.53607334670892,-1.168444267705792e-05,29.0,6.568113459555436e-07
132.4296652254498,-7.946994219593274e-06,24.0,1.3225595783766092e-06
132.44196183526594,-8.783842781707319e-06,26.0,1.6396642298126613e-06
132.34695432143513,-2.155079588858953e-05,27.0,6.117923982057898e-07
132.27478452966074,4.415632355234078e-06,25.0,4.832132221445437e-07
132.2704764497388,-5.082894314681725e-06,26.0,7.1086626731477e-07
132.28886132293803,1.4260807212584978e-05,25.0,3.825912717993465e-07
132.24533888832622,-4.2556550969167e-06,26.0,5.890293958599105e-07
132.1102616408108,5.215082734680848e-06,29.0,4.820973798486886e-07
132.2787131042231,1.1794351906149819e-05,27.0,2.7266994834143294e-07
126.4583866867464,-4.641460847900548e-05,28.0,9.565875889815347e-06
126.28063421502449,2.646907413243433e-06,27.0,3.808502881856076e-07
126.32475915801332,-6.1407236678331525e-06,29.0,1.9224183758287127e-07
126.19825338169719,-4.818886732090225e-06,30.0,5.042106169644762e-07
126.20520489101855,1.6642282810943437e-05,32.0,6.837232079731361e-07
126.22671252946563,5.536202311347651e-07,30.0,1.2161527150014128e-06
126.16814525863776,-2.440801246443338e-06,26.0,5.103497819263676e-07
126.13543593069232,-1.1139261676572796e-05,28.0,1.1408629985901518e-06
126.16458559373993,1.9678938598209216e-07,27.0,1.3646485191026398e-06
126.28604755555202,2.711994886953616e-06,27.0,8.943411378699767e-07
126.32100705146911,2.2115478626845747e-06,27.0,1.0414295894293563e-06
126.41560651013606,1.0440419036894539e-05,25.0,9.932572728594268e-07
126.38823168683582,-1.2573443976323667e-05,28.0,4.5217751596062144e-07
125.12332876061004,-2.89286752534347e-06,25.0,2.3730162280076805e-05
125.22664302759584,1.619727479280818e-06,27.0,1.2334791627586516e-06
127.10314933415509,-4.60091915638891e-05,21.0,0.001959861507181327
128.35119807640407,-8.606740801626132e-05,18.0,0.002037020623528761
127.38095027675807,-9.775511886202426e-05,21.0,2.0336413184095394e-05
132.59173382804119,0.0008217613113841978,22.0,0.0008531936413274211
133.60924511321065,0.0001584675470560313,27.0,0.0034858365742947645
127.1607741839439,0.0005586486821272806,26.0,0.0024231778250367974
125.7298497245524,9.622434095188344e-05,22.0,3.121055285398372e-05
126.25653571149743,3.3880000794571895e-05,22.0,3.1953081447412436e-06
126.52100495081706,1.8448896303223756e-05,24.0,1.5274453656571446e-06
126.73213017173302,1.7909504870640261e-06,25.0,4.878967299715925e-07
126.5522279623946,-1.851572850047785e-05,24.0,7.99980513405178e-07
126.32618585783223,-2.607862252747299e-06,25.0,1.557580112555039e-06
148.4311711155768,0.0002080873484917737,19.0,0.008754569128949263
150.07682742721943,-0.0002658467529602821,20.0,0.013510524417319198
148.4109876898315,-0.0001761245512841712,20.0,0.014919810036048203
157.3811879661361,0.0003088006363054128,18.0,0.01406715413924295
153.6882283418136,-0.0006467493387158343,22.0,0.016690762064403546
149.37727040129758,0.0005649852768644957,21.0,0.017410979366389318
153.2252301331818,-5.720788456722868e-05,19.0,0.011134954437939985
149.22837316363314,-2.48372649506711e-05,20.0,0.009702048414948124
151.4362042058282,0.00012299257461365743,17.0,0.009787459577984844
151.83297095579937,-0.00036228186895719954,19.0,0.012919915519121299
146.32152315740672,-0.00011607209871442221,19.0,0.016595045346818937
152.1200603513667,0.00028894992709396365,19.0,0.016633668458664146
152.33849440011016,-0.0005400986636769539,20.0,0.01784235822704885
154.03065392010168,0.0006337280368091814,20.0,0.01946058916321029
158.48425236172545,1.4485457418944335e-05,19.0,0.015967058975823786
151.96343726758545,-0.00023563325152759342,21.0,0.01488446129378391
